page_id,filename,commons_title,expected_label,search_query,commons_page_url,download_url,original_url,author,license,license_url,credit,description,date_created,categories,width,height,mime_type
56264533,56264533_Chao_Sam_Phraya_Museum_-_2017-02-13_(049).jpg,naga_protected_candidate,text_search,Mucilinda Buddha,File:Chao Sam Phraya Museum - 2017-02-13 (049).jpg,https://commons.wikimedia.org/wiki/File:Chao_Sam_Phraya_Museum_-_2017-02-13_(049).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Chao_Sam_Phraya_Museum_-_2017-02-13_%28049%29.jpg/1920px-Chao_Sam_Phraya_Museum_-_2017-02-13_%28049%29.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f0/Chao_Sam_Phraya_Museum_-_2017-02-13_%28049%29.jpg,Iudexvivorum,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Own work,"* Place : Building 1, Chao Sam Phraya National Museum, Phra Nakhon Si Ayutthaya Province , Thailand Items : Sand stone Khmer-style Buddha statue from 12th century CE, found at Wat Na Phra Men (วัดหน้าพระเมรุ), Phra Nakhon Si Ayutthaya Province",2017-02-13 13:46:01,CC-Zero|Self-published work|Mucilinda in Thailand|Statues of the Buddha at Chao Sam Phraya National Museum,2925,3926,image/jpeg
56264534,56264534_Chao_Sam_Phraya_Museum_-_2017-02-13_(052).jpg,naga_protected_candidate,text_search,Mucilinda Buddha,File:Chao Sam Phraya Museum - 2017-02-13 (052).jpg,https://commons.wikimedia.org/wiki/File:Chao_Sam_Phraya_Museum_-_2017-02-13_(052).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Chao_Sam_Phraya_Museum_-_2017-02-13_%28052%29.jpg/1920px-Chao_Sam_Phraya_Museum_-_2017-02-13_%28052%29.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b2/Chao_Sam_Phraya_Museum_-_2017-02-13_%28052%29.jpg,Iudexvivorum,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Own work,"* Place : Building 1, Chao Sam Phraya National Museum, Phra Nakhon Si Ayutthaya Province , Thailand Items : Sand stone Khmer-style Buddha statue from 12th century CE, found at Wat Na Phra Men (วัดหน้าพระเมรุ), Phra Nakhon Si Ayutthaya Province",2017-02-13 13:46:18,CC-Zero|Self-published work|Mucilinda in Thailand|Statues of the Buddha at Chao Sam Phraya National Museum,3024,4032,image/jpeg
56264535,56264535_Chao_Sam_Phraya_Museum_-_2017-02-13_(053).jpg,naga_protected_candidate,text_search,Mucilinda Buddha,File:Chao Sam Phraya Museum - 2017-02-13 (053).jpg,https://commons.wikimedia.org/wiki/File:Chao_Sam_Phraya_Museum_-_2017-02-13_(053).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Chao_Sam_Phraya_Museum_-_2017-02-13_%28053%29.jpg/1920px-Chao_Sam_Phraya_Museum_-_2017-02-13_%28053%29.jpg,https://upload.wikimedia.org/wikipedia/commons/a/af/Chao_Sam_Phraya_Museum_-_2017-02-13_%28053%29.jpg,Iudexvivorum,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Own work,"* Place : Building 1, Chao Sam Phraya National Museum, Phra Nakhon Si Ayutthaya Province , Thailand Items : Sand stone Khmer-style Buddha statue from 11th century CE, found at Wat Na Phra Men (วัดหน้าพระเมรุ), Phra Nakhon Si Ayutthaya Province",2017-02-13 13:46:26,CC-Zero|Self-published work|Mucilinda in Thailand|Statues of the Buddha at Chao Sam Phraya National Museum,3024,4032,image/jpeg
56264537,56264537_Chao_Sam_Phraya_Museum_-_2017-02-13_(051).jpg,naga_protected_candidate,text_search,Mucilinda Buddha,File:Chao Sam Phraya Museum - 2017-02-13 (051).jpg,https://commons.wikimedia.org/wiki/File:Chao_Sam_Phraya_Museum_-_2017-02-13_(051).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Chao_Sam_Phraya_Museum_-_2017-02-13_%28051%29.jpg/1920px-Chao_Sam_Phraya_Museum_-_2017-02-13_%28051%29.jpg,https://upload.wikimedia.org/wikipedia/commons/8/82/Chao_Sam_Phraya_Museum_-_2017-02-13_%28051%29.jpg,Iudexvivorum,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Own work,"* Place : Building 1, Chao Sam Phraya National Museum, Phra Nakhon Si Ayutthaya Province , Thailand Items : Sand stone Khmer-style Buddha statue from 12th century CE, found at Wat Na Phra Men (วัดหน้าพระเมรุ), Phra Nakhon Si Ayutthaya Province",2017-02-13 13:46:07,CC-Zero|Self-published work|Mucilinda in Thailand|Statues of the Buddha at Chao Sam Phraya National Museum,3024,4032,image/jpeg
56264539,56264539_Chao_Sam_Phraya_Museum_-_2017-02-13_(054).jpg,naga_protected_candidate,text_search,Mucilinda Buddha,File:Chao Sam Phraya Museum - 2017-02-13 (054).jpg,https://commons.wikimedia.org/wiki/File:Chao_Sam_Phraya_Museum_-_2017-02-13_(054).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Chao_Sam_Phraya_Museum_-_2017-02-13_%28054%29.jpg/1920px-Chao_Sam_Phraya_Museum_-_2017-02-13_%28054%29.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ea/Chao_Sam_Phraya_Museum_-_2017-02-13_%28054%29.jpg,Iudexvivorum,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Own work,"* Place : Building 1, Chao Sam Phraya National Museum, Phra Nakhon Si Ayutthaya Province , Thailand Items : Sand stone Khmer-style Buddha statue from 11th century CE, found at Wat Na Phra Men (วัดหน้าพระเมรุ), Phra Nakhon Si Ayutthaya Province",2017-02-13 13:46:33,CC-Zero|Self-published work|Mucilinda in Thailand|Statues of the Buddha at Chao Sam Phraya National Museum,3024,4032,image/jpeg
58879838,58879838_Wat_Traimit_-_2017-05-12_(113).jpg,naga_protected_candidate,text_search,Mucilinda Buddha,File:Wat Traimit - 2017-05-12 (113).jpg,https://commons.wikimedia.org/wiki/File:Wat_Traimit_-_2017-05-12_(113).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Wat_Traimit_-_2017-05-12_%28113%29.jpg/1920px-Wat_Traimit_-_2017-05-12_%28113%29.jpg,https://upload.wikimedia.org/wikipedia/commons/4/48/Wat_Traimit_-_2017-05-12_%28113%29.jpg,Iudexvivorum,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Own work,"Wat Traimit Witthayaram , a Buddhist Temple in Bangkok , Thailand .",2017-05-12 14:42:34,CC-Zero|Self-published work|Mucilinda in Thailand|Statues of the Buddha at Wat Traimit Witthayaram,3024,4032,image/jpeg
70086257,"70086257_Buddha_seated_on_Naga,_Terrace_No._61,_southeastern_section_of_Angkor_Thom,_Cambodia,_Angkor_period,_1100s_AD,_sandstone.jpg",naga_protected_candidate,text_search,Mucilinda Buddha,"File:Buddha seated on Naga, Terrace No. 61, southeastern section of Angkor Thom, Cambodia, Angkor period, 1100s AD, sandstone - Tokyo National Museum - Tokyo, Japan - DSC08779.jpg","https://commons.wikimedia.org/wiki/File:Buddha_seated_on_Naga,_Terrace_No._61,_southeastern_section_of_Angkor_Thom,_Cambodia,_Angkor_period,_1100s_AD,_sandstone_-_Tokyo_National_Museum_-_Tokyo,_Japan_-_DSC08779.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Buddha_seated_on_Naga%2C_Terrace_No._61%2C_southeastern_section_of_Angkor_Thom%2C_Cambodia%2C_Angkor_period%2C_1100s_AD%2C_sandstone_-_Tokyo_National_Museum_-_Tokyo%2C_Japan_-_DSC08779.jpg/1920px-thumbnail.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a9/Buddha_seated_on_Naga%2C_Terrace_No._61%2C_southeastern_section_of_Angkor_Thom%2C_Cambodia%2C_Angkor_period%2C_1100s_AD%2C_sandstone_-_Tokyo_National_Museum_-_Tokyo%2C_Japan_-_DSC08779.jpg,Daderot,Public domain,,Own work,"Exhibit in the Tokyo National Museum - Tokyo, Japan.",2017-08-01 23:02:53,CC-Zero|Author died more than 100 years ago public domain images|Self-published work|CC-PD-Mark|Nāga in Cambodia|Mucilinda|Files uploaded by Daderot|Sculpture removed from Angkor Thom|Buddhist sculptures from Cambodia in the Tokyo National Museum,3569,5380,image/jpeg
86594239,86594239_Laykyun_Setkyar_22.jpg,naga_protected_candidate,text_search,Mucilinda Buddha,File:Laykyun Setkyar 22.jpg,https://commons.wikimedia.org/wiki/File:Laykyun_Setkyar_22.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Laykyun_Setkyar_22.jpg/1920px-Laykyun_Setkyar_22.jpg,https://upload.wikimedia.org/wikipedia/commons/7/71/Laykyun_Setkyar_22.jpg,LBM1948,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Own work,"""Mucalinda"" at the surroundings of Layktun Setkyar giant Buddha. Kathakan Taung, Monywa, Sagaing, Myanmar [Burma]",2014-12-07 12:57:50,Nāga in Myanmar|Colorful statues in Myanmar|Self-published work|Photographs by LBM1948|Statues of the Buddha seated in Myanmar|Statues of the Buddha in Sagaing Region|Mucilinda in Myanmar|Laykyun Sekkya - surroundings|Gilded statues of Shakyamuni Buddha,2765,4013,image/jpeg
109041301,"109041301_Buddha_Seated_Under_Naga,_Replica,_Ramkhamhaeng_Museum,_Sukhothai_(47595444892).jpg",naga_protected_candidate,text_search,Mucilinda Buddha,"File:Buddha Seated Under Naga, Replica, Ramkhamhaeng Museum, Sukhothai (47595444892).jpg","https://commons.wikimedia.org/wiki/File:Buddha_Seated_Under_Naga,_Replica,_Ramkhamhaeng_Museum,_Sukhothai_(47595444892).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Buddha_Seated_Under_Naga%2C_Replica%2C_Ramkhamhaeng_Museum%2C_Sukhothai_%2847595444892%29.jpg/1920px-Buddha_Seated_Under_Naga%2C_Replica%2C_Ramkhamhaeng_Museum%2C_Sukhothai_%2847595444892%29.jpg,https://upload.wikimedia.org/wikipedia/commons/c/ca/Buddha_Seated_Under_Naga%2C_Replica%2C_Ramkhamhaeng_Museum%2C_Sukhothai_%2847595444892%29.jpg,"Gary Todd from Xinzheng, China",Public domain,,"Buddha Seated Under Naga, Replica, Ramkhamhaeng Museum, Sukhothai","Museum of Sukhothai history, Sukhothai, Thailand. Complete indexed photo collection at WorldHistoryPics.com.",2019-04-20 10:15,Taken with Canon EOS 800D|11th-century statues|Photographs by Gary Lee Todd|Files with coordinates missing SDC location of creation|Flickr images reviewed by FlickreviewR 2|PD-author-FlickrPDM|Files uploaded by Orizan|Mucilinda|Art of the Sukhothai Kingdom|Statues of the Buddha at Ramkhamhaeng National Museum|11th-century sculptures of Shakyamuni Buddha,4000,6000,image/jpeg
18763312,"18763312_Thai_-_Head_of_the_Buddha,_from_a_Naga-Protected_Buddha_-_Walters_25169.jpg",naga_protected_candidate,text_search,"""naga protected Buddha""","File:Thai - Head of the Buddha, from a Naga-Protected Buddha - Walters 25169.jpg","https://commons.wikimedia.org/wiki/File:Thai_-_Head_of_the_Buddha,_from_a_Naga-Protected_Buddha_-_Walters_25169.jpg",https://upload.wikimedia.org/wikipedia/commons/1/1a/Thai_-_Head_of_the_Buddha%2C_from_a_Naga-Protected_Buddha_-_Walters_25169.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1a/Thai_-_Head_of_the_Buddha%2C_from_a_Naga-Protected_Buddha_-_Walters_25169.jpg,Anonymous ( Thailand ) Unknown author,Public domain,,Walters Art Museum : Home page Info about artwork,"The tiered ""usnisa"" and the hair treatment are not in fact different from those seen in images that seem to belong to the earliest stages of Lopburi stone sculpture, in the late 12th century. Nevertheless, the crisper curvature of the mouth suggests a connection with the works that would be better placed in the first or second quarter of the 13th century.","first half of 13 th century date QS:P571,+1250-00-00T00:00:00Z/7",GFDL|Author died more than 100 years ago public domain images|License migration redundant|Artworks without Wikidata item|Artworks with known accession number|Items with VRTS permission confirmed|Media contributed by the Walters Art Museum|Media contributed by the Walters Art Museum: needs category review|CC-PD-Mark|Art of Ancient Thailand|Thai sculptures in the Walters Art Museum|Media contributed by the Walters Art Museum without wikidata item,768,1075,image/jpeg
18763317,18763317_Thai_-_Naga-Protected_Buddha_-_Walters_25170.jpg,naga_protected_candidate,text_search,"""naga protected Buddha""",File:Thai - Naga-Protected Buddha - Walters 25170.jpg,https://commons.wikimedia.org/wiki/File:Thai_-_Naga-Protected_Buddha_-_Walters_25170.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a0/Thai_-_Naga-Protected_Buddha_-_Walters_25170.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a0/Thai_-_Naga-Protected_Buddha_-_Walters_25170.jpg,Anonymous ( Thailand ) Unknown author,Public domain,,Walters Art Museum : Home page Info about artwork,"In many of its features, this naga-protected Buddha adheres to qualities seen in images that appear to belong to the earliest phase of production at Lopburi.","first half of 13 th century date QS:P571,+1250-00-00T00:00:00Z/7",GFDL|Author died more than 100 years ago public domain images|License migration redundant|Artworks without Wikidata item|Artworks with known accession number|Items with VRTS permission confirmed|Media contributed by the Walters Art Museum|Media contributed by the Walters Art Museum: needs category review|CC-PD-Mark|Art of Ancient Thailand|Thai sculptures in the Walters Art Museum|Media contributed by the Walters Art Museum without wikidata item,768,1103,image/jpeg
18763321,18763321_Cambodian_-_Crowned_Naga-Protected_Buddha_-_Walters_25171.jpg,naga_protected_candidate,text_search,"""naga protected Buddha""",File:Cambodian - Crowned Naga-Protected Buddha - Walters 25171.jpg,https://commons.wikimedia.org/wiki/File:Cambodian_-_Crowned_Naga-Protected_Buddha_-_Walters_25171.jpg,https://upload.wikimedia.org/wikipedia/commons/4/43/Cambodian_-_Crowned_Naga-Protected_Buddha_-_Walters_25171.jpg,https://upload.wikimedia.org/wikipedia/commons/4/43/Cambodian_-_Crowned_Naga-Protected_Buddha_-_Walters_25171.jpg,Anonymous ( Cambodia ) Unknown author,Public domain,,Walters Art Museum : Home page Info about artwork,"During one of the weeks following his enlightenment, the Buddha Shakyamuni was sheltered from the rain by a serpent known as a naga. In Cambodia, the naga, in the form of a multi-headed hooded cobra, was considered to be the spirit of the irrigating rivers and canals as well as a rainbow-bridge to heaven.","between circa 1150 and circa 1190 date QS:P571,+1150-00-00T00:00:00Z/7,P1319,+1150-00-00T00:00:00Z/9,P1326,+1190-00-00T00:00:00Z/9,P1480,Q5727902",GFDL|Author died more than 100 years ago public domain images|License migration redundant|Artworks without Wikidata item|Cambodia in the 12th century|Artworks with known accession number|Items with VRTS permission confirmed|Media contributed by the Walters Art Museum|Sculptures from Cambodia|Media contributed by the Walters Art Museum: needs category review|CC-PD-Mark|Art of Cambodia in the Walters Art Museum|Media contributed by the Walters Art Museum without wikidata item,768,1627,image/jpeg
18763322,"18763322_Cambodian_-_Head_of_a_Crowned_Deity,_Probably_the_Buddha_-_Walters_25173.jpg",naga_protected_candidate,text_search,"""naga protected Buddha""","File:Cambodian - Head of a Crowned Deity, Probably the Buddha - Walters 25173.jpg","https://commons.wikimedia.org/wiki/File:Cambodian_-_Head_of_a_Crowned_Deity,_Probably_the_Buddha_-_Walters_25173.jpg",https://upload.wikimedia.org/wikipedia/commons/5/5e/Cambodian_-_Head_of_a_Crowned_Deity%2C_Probably_the_Buddha_-_Walters_25173.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5e/Cambodian_-_Head_of_a_Crowned_Deity%2C_Probably_the_Buddha_-_Walters_25173.jpg,Anonymous ( Cambodia or Thailand ) Unknown author,Public domain,,Walters Art Museum : Home page Info about artwork,"Although the evidence was lost when the back was damaged, in all likelihood this animated head came from a naga-protected Buddha.",ca. 3rd quarter 12th century (Khmer),GFDL|Author died more than 100 years ago public domain images|License migration redundant|Artworks without Wikidata item|Artworks with known accession number|Items with VRTS permission confirmed|Media contributed by the Walters Art Museum|Sculptures from Cambodia|Media contributed by the Walters Art Museum: needs category review|CC-PD-Mark|Unsupported period|Art of Cambodia in the Walters Art Museum|Media contributed by the Walters Art Museum without wikidata item,768,1125,image/jpeg
18763496,18763496_Cambodian_-_Naga-Protected_Buddha_-_Walters_542730.jpg,naga_protected_candidate,text_search,"""naga protected Buddha""",File:Cambodian - Naga-Protected Buddha - Walters 542730.jpg,https://commons.wikimedia.org/wiki/File:Cambodian_-_Naga-Protected_Buddha_-_Walters_542730.jpg,https://upload.wikimedia.org/wikipedia/commons/1/17/Cambodian_-_Naga-Protected_Buddha_-_Walters_542730.jpg,https://upload.wikimedia.org/wikipedia/commons/1/17/Cambodian_-_Naga-Protected_Buddha_-_Walters_542730.jpg,Anonymous ( Cambodia or Thailand ) Unknown author,Public domain,,Walters Art Museum : Home page Info about artwork,"This bronze Buddha holds an object in his hands, a container or a gem- possibly but not certainly an attribute of the healing Buddha, Bhaisajyaguru.","second half of 12 th century date QS:P571,+1150-00-00T00:00:00Z/7 (Khmer)",GFDL|Author died more than 100 years ago public domain images|License migration redundant|Artworks without Wikidata item|Artworks with known accession number|Items with VRTS permission confirmed|Media contributed by the Walters Art Museum|Sculptures from Cambodia|Media contributed by the Walters Art Museum: needs category review|CC-PD-Mark|Unsupported period|Art of Cambodia in the Walters Art Museum|Media contributed by the Walters Art Museum without wikidata item,768,1598,image/jpeg
18784137,18784137_Cambodian_-_Naga-Protected_Buddha_-_Walters_2554.jpg,naga_protected_candidate,text_search,"""naga protected Buddha""",File:Cambodian - Naga-Protected Buddha - Walters 2554.jpg,https://commons.wikimedia.org/wiki/File:Cambodian_-_Naga-Protected_Buddha_-_Walters_2554.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4a/Cambodian_-_Naga-Protected_Buddha_-_Walters_2554.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4a/Cambodian_-_Naga-Protected_Buddha_-_Walters_2554.jpg,Anonymous ( Cambodia or Thailand ) Unknown author,Public domain,,Walters Art Museum : Home page Info about artwork,"Buddha is seated in meditation, protected by the Serpent King. Buddha wears the diadem and earrings of the royal attire.","11 th century date QS:P571,+1050-00-00T00:00:00Z/7",GFDL|Author died more than 100 years ago public domain images|License migration redundant|Artworks without Wikidata item|Artworks with known accession number|Items with VRTS permission confirmed|Media contributed by the Walters Art Museum|Sculptures from Cambodia|Media contributed by the Walters Art Museum: needs category review|CC-PD-Mark|Art of Cambodia in the Walters Art Museum|Media contributed by the Walters Art Museum without wikidata item,1800,1528,image/jpeg
18804671,18804671_Thai_-_Naga-Protected_Buddha_-_Walters_542707.jpg,naga_protected_candidate,text_search,"""naga protected Buddha""",File:Thai - Naga-Protected Buddha - Walters 542707.jpg,https://commons.wikimedia.org/wiki/File:Thai_-_Naga-Protected_Buddha_-_Walters_542707.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a3/Thai_-_Naga-Protected_Buddha_-_Walters_542707.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a3/Thai_-_Naga-Protected_Buddha_-_Walters_542707.jpg,Anonymous ( Thailand ) Unknown author,Public domain,,Walters Art Museum : Home page Info about artwork,"In the 10th century, Cambodian political expansion disrupted Dvaravati traditions, and the open eyes of this Buddha give it a Cambodian look. It was also in the 10th century that the naga-protected Buddha became established as an important type of image for the Buddhists of Cambodia. The naga may have represented a power that could carry one's soul to heaven following death.","10 th century date QS:P571,+950-00-00T00:00:00Z/7",GFDL|Author died more than 100 years ago public domain images|License migration redundant|Artworks without Wikidata item|Artworks with known accession number|Items with VRTS permission confirmed|Media contributed by the Walters Art Museum|Media contributed by the Walters Art Museum: needs category review|CC-PD-Mark|Art of Ancient Thailand|Thai sculptures in the Walters Art Museum|Media contributed by the Walters Art Museum without wikidata item,1407,1799,image/jpeg
18809526,"18809526_Cambodian_-_Seated_Buddha,_in_Meditation_-_Walters_542687.jpg",naga_protected_candidate,text_search,"""naga protected Buddha""","File:Cambodian - Seated Buddha, in Meditation - Walters 542687.jpg","https://commons.wikimedia.org/wiki/File:Cambodian_-_Seated_Buddha,_in_Meditation_-_Walters_542687.jpg",https://upload.wikimedia.org/wikipedia/commons/a/aa/Cambodian_-_Seated_Buddha%2C_in_Meditation_-_Walters_542687.jpg,https://upload.wikimedia.org/wikipedia/commons/a/aa/Cambodian_-_Seated_Buddha%2C_in_Meditation_-_Walters_542687.jpg,Cambodian (?) Thai (?),Public domain,,Walters Art Museum : Home page Info about artwork,This image was once part of a naga-protected Buddha.,ca. early 13th century (Bàyon),GFDL|Author died more than 100 years ago public domain images|License migration redundant|Artworks without Wikidata item|Artworks with known accession number|Items with VRTS permission confirmed|Bronze statues|Media contributed by the Walters Art Museum|13th-century statues|Sculptures from Cambodia|Media contributed by the Walters Art Museum: needs category review|CC-PD-Mark|Unsupported period|Media contributed by the Walters Art Museum: needs artist review|Statues of Shakyamuni Buddha in Cambodia|Art of Cambodia in the Walters Art Museum|Media contributed by the Walters Art Museum without wikidata item|Findings from the Bayon|13th-century sculptures of Shakyamuni Buddha,1344,1799,image/jpeg
57866008,57866008_MET_1993_387_9.jpg,naga_protected_candidate,text_search,"""naga protected Buddha""",File:MET 1993 387 9.jpeg,https://commons.wikimedia.org/wiki/File:MET_1993_387_9.jpeg,https://upload.wikimedia.org/wikipedia/commons/c/cb/MET_1993_387_9.jpeg,https://upload.wikimedia.org/wikipedia/commons/c/cb/MET_1993_387_9.jpeg,,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,This file was donated to Wikimedia Commons as part of a project by the Metropolitan Museum of Art . See the Image and Data Resources Open Access Policy,Thailand or Cambodia; Group; Sculpture,12 th century or 13 th century,"CC-Zero|Files with no machine-readable author|Artworks without Wikidata item|Department of Asian Art, Metropolitan Museum of Art|Artworks with known accession number|Images from Metropolitan Museum of Art|GWToolset Batch Upload|Asian sculptures in the Metropolitan Museum of Art",701,900,image/jpeg
163070448,"163070448_Naga_Buddha_statue_at_Thai_Buddha_Vihara,_Sarnath.jpg",naga_protected_candidate,text_search,"""naga Buddha""","File:Naga Buddha statue at Thai Buddha Vihara, Sarnath.jpg","https://commons.wikimedia.org/wiki/File:Naga_Buddha_statue_at_Thai_Buddha_Vihara,_Sarnath.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Naga_Buddha_statue_at_Thai_Buddha_Vihara%2C_Sarnath.jpg/1920px-Naga_Buddha_statue_at_Thai_Buddha_Vihara%2C_Sarnath.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a7/Naga_Buddha_statue_at_Thai_Buddha_Vihara%2C_Sarnath.jpg,K.Venkataramana,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Own work,"Naga Buddha statue at Thai Buddha Vihara, Sarnath",2024-05-22 12:58:54,CC-Zero|Self-published work|Files with coordinates missing SDC location of creation|Thai Buddha Vihara,3072,4096,image/jpeg
28588440,28588440_วัดพระธาตุศรีสองรัก.jpg,naga_protected_candidate,text_search,ปางนาคปรก,File:วัดพระธาตุศรีสองรัก.jpg,https://commons.wikimedia.org/wiki/File:%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%98%E0%B8%B2%E0%B8%95%E0%B8%B8%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%87%E0%B8%A3%E0%B8%B1%E0%B8%81.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%98%E0%B8%B2%E0%B8%95%E0%B8%B8%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%87%E0%B8%A3%E0%B8%B1%E0%B8%81.jpg/1920px-%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%98%E0%B8%B2%E0%B8%95%E0%B8%B8%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%87%E0%B8%A3%E0%B8%B1%E0%B8%81.jpg,https://upload.wikimedia.org/wikipedia/commons/5/50/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%98%E0%B8%B2%E0%B8%95%E0%B8%B8%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%87%E0%B8%A3%E0%B8%B1%E0%B8%81.jpg,Yakuzakorat,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Own work,This is a photo of a monument in Thailand identified by the ID,2010-06-13 16:51:47,Taken with Canon EOS 50D|Wat Phra That Si Song Rak|Self-published work|Images from Wiki Loves Monuments 2013|Cultural heritage monuments in Thailand with known IDs|Images from Wiki Loves Monuments 2013 in Thailand|Uploaded via Campaign:wlm-th|Images from Wiki Loves Monuments missing SDC depicts|Images from Wiki Loves Monuments missing SDC location of creation|Cultural heritage monuments in Thailand missing SDC location of creation|Cultural heritage monuments in Thailand missing SDC depicts,3267,2178,image/jpeg
