"page_id","candidate_label","statue_id","source_type","source_query","commons_title","commons_page_url","download_url","local_path","sha1","width","height","license","author","cropper_key"
"56264531","nakprok","unresolved:nakprok:a6dd744d1926","text_search","""Mucilinda in Thailand""","File:Chao Sam Phraya Museum - 2017-02-13 (050).jpg","https://commons.wikimedia.org/wiki/File:Chao_Sam_Phraya_Museum_-_2017-02-13_(050).jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Chao_Sam_Phraya_Museum_-_2017-02-13_%28050%29.jpg/1920px-Chao_Sam_Phraya_Museum_-_2017-02-13_%28050%29.jpg","images/nakprok/56264531_Chao_Sam_Phraya_Museum_-_2017-02-13_(050).jpg","7a2babacfc16c7ed143e3afd492b8e751dc0e2ad","3024","4032","CC0","Iudexvivorum","batch23/nakprok/56264531_Chao_Sam_Phraya_Museum_-_2017-02-13_(050).jpg"
"56264533","nakprok","unresolved:nakprok:77bc0eedca2a","text_search","""Mucilinda in Thailand""","File:Chao Sam Phraya Museum - 2017-02-13 (049).jpg","https://commons.wikimedia.org/wiki/File:Chao_Sam_Phraya_Museum_-_2017-02-13_(049).jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Chao_Sam_Phraya_Museum_-_2017-02-13_%28049%29.jpg/1920px-Chao_Sam_Phraya_Museum_-_2017-02-13_%28049%29.jpg","images/nakprok/56264533_Chao_Sam_Phraya_Museum_-_2017-02-13_(049).jpg","3594663a3efe421535d89ade923944000f78e8af","2925","3926","CC0","Iudexvivorum","batch23/nakprok/56264533_Chao_Sam_Phraya_Museum_-_2017-02-13_(049).jpg"
"56264534","nakprok","unresolved:nakprok:726020f44551","text_search","""Mucilinda in Thailand""","File:Chao Sam Phraya Museum - 2017-02-13 (052).jpg","https://commons.wikimedia.org/wiki/File:Chao_Sam_Phraya_Museum_-_2017-02-13_(052).jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Chao_Sam_Phraya_Museum_-_2017-02-13_%28052%29.jpg/1920px-Chao_Sam_Phraya_Museum_-_2017-02-13_%28052%29.jpg","images/nakprok/56264534_Chao_Sam_Phraya_Museum_-_2017-02-13_(052).jpg","a09c9de3640e6ec4fede5c73e5430c95093d6bea","3024","4032","CC0","Iudexvivorum","batch23/nakprok/56264534_Chao_Sam_Phraya_Museum_-_2017-02-13_(052).jpg"
"56264535","nakprok","unresolved:nakprok:f4e43216a01b","text_search","""Mucilinda in Thailand""","File:Chao Sam Phraya Museum - 2017-02-13 (053).jpg","https://commons.wikimedia.org/wiki/File:Chao_Sam_Phraya_Museum_-_2017-02-13_(053).jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Chao_Sam_Phraya_Museum_-_2017-02-13_%28053%29.jpg/1920px-Chao_Sam_Phraya_Museum_-_2017-02-13_%28053%29.jpg","images/nakprok/56264535_Chao_Sam_Phraya_Museum_-_2017-02-13_(053).jpg","2349e84a45f5e16bd96f1f53e8a6358b38167a95","3024","4032","CC0","Iudexvivorum","batch23/nakprok/56264535_Chao_Sam_Phraya_Museum_-_2017-02-13_(053).jpg"
"56264537","nakprok","unresolved:nakprok:4f9b467ad74c","text_search","""Mucilinda in Thailand""","File:Chao Sam Phraya Museum - 2017-02-13 (051).jpg","https://commons.wikimedia.org/wiki/File:Chao_Sam_Phraya_Museum_-_2017-02-13_(051).jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Chao_Sam_Phraya_Museum_-_2017-02-13_%28051%29.jpg/1920px-Chao_Sam_Phraya_Museum_-_2017-02-13_%28051%29.jpg","images/nakprok/56264537_Chao_Sam_Phraya_Museum_-_2017-02-13_(051).jpg","1df526a64064040125d77b9e1be59d1d11e8a825","3024","4032","CC0","Iudexvivorum","batch23/nakprok/56264537_Chao_Sam_Phraya_Museum_-_2017-02-13_(051).jpg"
"56264539","nakprok","unresolved:nakprok:bb6ef301399d","text_search","""Mucilinda in Thailand""","File:Chao Sam Phraya Museum - 2017-02-13 (054).jpg","https://commons.wikimedia.org/wiki/File:Chao_Sam_Phraya_Museum_-_2017-02-13_(054).jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Chao_Sam_Phraya_Museum_-_2017-02-13_%28054%29.jpg/1920px-Chao_Sam_Phraya_Museum_-_2017-02-13_%28054%29.jpg","images/nakprok/56264539_Chao_Sam_Phraya_Museum_-_2017-02-13_(054).jpg","c91d6f82b64e503af534caea7cd1165c238759a1","3024","4032","CC0","Iudexvivorum","batch23/nakprok/56264539_Chao_Sam_Phraya_Museum_-_2017-02-13_(054).jpg"
"58879838","nakprok","unresolved:nakprok:4f65acffb743","text_search","""Mucilinda in Thailand""","File:Wat Traimit - 2017-05-12 (113).jpg","https://commons.wikimedia.org/wiki/File:Wat_Traimit_-_2017-05-12_(113).jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Wat_Traimit_-_2017-05-12_%28113%29.jpg/1920px-Wat_Traimit_-_2017-05-12_%28113%29.jpg","images/nakprok/58879838_Wat_Traimit_-_2017-05-12_(113).jpg","64cb967820ffdd1a2c4972859717645e8c52c768","3024","4032","CC0","Iudexvivorum","batch23/nakprok/58879838_Wat_Traimit_-_2017-05-12_(113).jpg"
"89325925","nakprok","unresolved:nakprok:2ba76a9cb750","text_search","""Mucilinda in Thailand""","File:Sala Keoku 9.jpg","https://commons.wikimedia.org/wiki/File:Sala_Keoku_9.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Sala_Keoku_9.jpg/1920px-Sala_Keoku_9.jpg","images/nakprok/89325925_Sala_Keoku_9.jpg","160872750cb32c578dca6c849b13eeb4142e88d2","3888","5184","CC BY-SA 4.0","Christophe95","batch23/nakprok/89325925_Sala_Keoku_9.jpg"
"137773573","nakprok","unresolved:nakprok:758063be4bf2","text_search","""Mucilinda in Thailand""","File:(2023) วัดสุทัศนเทพวรารามราชวรมหาวิหาร เขตพระนคร กรุงเทพมหานคร (10).jpg","https://commons.wikimedia.org/wiki/File:(2023)_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%B8%E0%B8%97%E0%B8%B1%E0%B8%A8%E0%B8%99%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_(10).jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/%282023%29_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%B8%E0%B8%97%E0%B8%B1%E0%B8%A8%E0%B8%99%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2810%29.jpg/1920px-thumbnail.jpg","images/nakprok/137773573_(2023)_วัดสุทัศนเทพวรารามราชวรมหาวิหาร_เขตพระนคร_กรุงเทพมหานคร_(10).jpg","e968d0e090216d3c7d47308955c355e5f6a72b10","3448","4592","CC BY-SA 4.0","กสิณธร ราชโอรส","batch23/nakprok/137773573_(2023)_วัดสุทัศนเทพวรารามราชวรมหาวิหาร_เขตพระนคร_กรุงเทพมหานคร_(10).jpg"
"137773598","nakprok","unresolved:nakprok:6275df23c6a0","text_search","""Mucilinda in Thailand""","File:(2023) วัดสุทัศนเทพวรารามราชวรมหาวิหาร เขตพระนคร กรุงเทพมหานคร (28).jpg","https://commons.wikimedia.org/wiki/File:(2023)_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%B8%E0%B8%97%E0%B8%B1%E0%B8%A8%E0%B8%99%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_(28).jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/%282023%29_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%B8%E0%B8%97%E0%B8%B1%E0%B8%A8%E0%B8%99%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2828%29.jpg/1920px-thumbnail.jpg","images/nakprok/137773598_(2023)_วัดสุทัศนเทพวรารามราชวรมหาวิหาร_เขตพระนคร_กรุงเทพมหานคร_(28).jpg","e5f21ee1e52e66e0b32262a02f1b7dd291d3469d","3448","4592","CC BY-SA 4.0","กสิณธร ราชโอรส","batch23/nakprok/137773598_(2023)_วัดสุทัศนเทพวรารามราชวรมหาวิหาร_เขตพระนคร_กรุงเทพมหานคร_(28).jpg"
"181262937","nakprok","unresolved:nakprok:c374dc440b27","text_search","""Mucilinda in Thailand""","File:(2023) วัดสุทัศนเทพวรารามราชวรมหาวิหาร เขตพระนคร กรุงเทพมหานคร (28) (close up).jpg","https://commons.wikimedia.org/wiki/File:(2023)_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%B8%E0%B8%97%E0%B8%B1%E0%B8%A8%E0%B8%99%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_(28)_(close_up).jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/%282023%29_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%B8%E0%B8%97%E0%B8%B1%E0%B8%A8%E0%B8%99%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2828%29_%28close_up%29.jpg/1920px-thumbnail.jpg","images/nakprok/181262937_(2023)_วัดสุทัศนเทพวรารามราชวรมหาวิหาร_เขตพระนคร_กรุงเทพมหานคร_(28)_(close_up).jpg","2a61ac0b3ebc5c6ef80091421acd5e517f943b4a","3442","3214","CC BY-SA 4.0","กสิณธร ราชโอรส","batch23/nakprok/181262937_(2023)_วัดสุทัศนเทพวรารามราชวรมหาวิหาร_เขตพระนคร_กรุงเทพมหานคร_(28)_(close_up).jpg"
"6255816","prathanphon","unresolved:prathanphon:e2d14b1cf7c6","text_search","ปางประทานพร พระพุทธรูป","File:Dhammikarama-Burmese-Temple-Standing-Buddha-Mar-2001-00.JPG","https://commons.wikimedia.org/wiki/File:Dhammikarama-Burmese-Temple-Standing-Buddha-Mar-2001-00.JPG","https://upload.wikimedia.org/wikipedia/commons/e/e3/Dhammikarama-Burmese-Temple-Standing-Buddha-Mar-2001-00.JPG","images/prathanphon/6255816_Dhammikarama-Burmese-Temple-Standing-Buddha-Mar-2001-00.jpg","a054ffe6f010816257a316c6a98e471f99a9daea","768","1024","CC BY-SA 3.0","Acred99","batch23/prathanphon/6255816_Dhammikarama-Burmese-Temple-Standing-Buddha-Mar-2001-00.jpg"
"21256985","prathanphon","unresolved:prathanphon:312f38975971","text_search","ปางประทานพร พระพุทธรูป","File:Standing Buddha!.JPG","https://commons.wikimedia.org/wiki/File:Standing_Buddha!.JPG","https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Standing_Buddha%21.JPG/1920px-Standing_Buddha%21.JPG","images/prathanphon/21256985_Standing_Buddha!.jpg","b9ae83549cb76f1204e3a9ebe9364b44c686b7e7","3888","2592","CC BY-SA 3.0","Sandeepramamurthi","batch23/prathanphon/21256985_Standing_Buddha!.jpg"
"30702717","prathanphon","unresolved:prathanphon:2fd1f61b279f","text_search","ปางประทานพร พระพุทธรูป","File:Standing Buddha, National Museum, New Delhi.jpg","https://commons.wikimedia.org/wiki/File:Standing_Buddha,_National_Museum,_New_Delhi.jpg","https://upload.wikimedia.org/wikipedia/commons/e/e1/Standing_Buddha%2C_National_Museum%2C_New_Delhi.jpg","images/prathanphon/30702717_Standing_Buddha,_National_Museum,_New_Delhi.jpg","35c4b35a04d53728456e484ff7dc5ce7fb40f5a0","575","1024","CC BY-SA 3.0","Anwaraj","batch23/prathanphon/30702717_Standing_Buddha,_National_Museum,_New_Delhi.jpg"
"59879669","prathanphon","unresolved:prathanphon:9b8ee9319416","text_search","ปางประทานพร พระพุทธรูป","File:041 Standing Buddha 1, 13c, Lopburi (34408704404).jpg","https://commons.wikimedia.org/wiki/File:041_Standing_Buddha_1,_13c,_Lopburi_(34408704404).jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/041_Standing_Buddha_1%2C_13c%2C_Lopburi_%2834408704404%29.jpg/1920px-041_Standing_Buddha_1%2C_13c%2C_Lopburi_%2834408704404%29.jpg","images/prathanphon/59879669_041_Standing_Buddha_1,_13c,_Lopburi_(34408704404).jpg","10e4361b635ce7114c492af94e928fc2c08aaa3c","2547","5858","CC BY 2.0","Photo Dharma from Sadao, Thailand","batch23/prathanphon/59879669_041_Standing_Buddha_1,_13c,_Lopburi_(34408704404).jpg"
"59879686","prathanphon","unresolved:prathanphon:9abcdea933f8","text_search","ปางประทานพร พระพุทธรูป","File:044 Standing Buddha 3, 13c, Lopburi (34865451300).jpg","https://commons.wikimedia.org/wiki/File:044_Standing_Buddha_3,_13c,_Lopburi_(34865451300).jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/044_Standing_Buddha_3%2C_13c%2C_Lopburi_%2834865451300%29.jpg/1920px-044_Standing_Buddha_3%2C_13c%2C_Lopburi_%2834865451300%29.jpg","images/prathanphon/59879686_044_Standing_Buddha_3,_13c,_Lopburi_(34865451300).jpg","eaa6e3ab364d6cba276a04567d456af919b0e116","2290","6000","CC BY 2.0","Photo Dharma from Sadao, Thailand","batch23/prathanphon/59879686_044_Standing_Buddha_3,_13c,_Lopburi_(34865451300).jpg"
"59879773","prathanphon","unresolved:prathanphon:4b880753b633","text_search","ปางประทานพร พระพุทธรูป","File:098 Standing Crowned Buddha, 16c, Ayutthaya (35122822921).jpg","https://commons.wikimedia.org/wiki/File:098_Standing_Crowned_Buddha,_16c,_Ayutthaya_(35122822921).jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/098_Standing_Crowned_Buddha%2C_16c%2C_Ayutthaya_%2835122822921%29.jpg/1920px-098_Standing_Crowned_Buddha%2C_16c%2C_Ayutthaya_%2835122822921%29.jpg","images/prathanphon/59879773_098_Standing_Crowned_Buddha,_16c,_Ayutthaya_(35122822921).jpg","a74beeb27a994bcb0e5dcc32f4587556d8d09d09","2513","5599","CC BY 2.0","Photo Dharma from Sadao, Thailand","batch23/prathanphon/59879773_098_Standing_Crowned_Buddha,_16c,_Ayutthaya_(35122822921).jpg"
"59879777","prathanphon","unresolved:prathanphon:4e38ca5e38b4","text_search","ปางประทานพร พระพุทธรูป","File:097 Standing Crowned Buddha, 16c, Ayutthaya (35122825211).jpg","https://commons.wikimedia.org/wiki/File:097_Standing_Crowned_Buddha,_16c,_Ayutthaya_(35122825211).jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/097_Standing_Crowned_Buddha%2C_16c%2C_Ayutthaya_%2835122825211%29.jpg/1920px-097_Standing_Crowned_Buddha%2C_16c%2C_Ayutthaya_%2835122825211%29.jpg","images/prathanphon/59879777_097_Standing_Crowned_Buddha,_16c,_Ayutthaya_(35122825211).jpg","232305a59e7b10a4eed835c7bef941bb89e06a22","2519","5344","CC BY 2.0","Photo Dharma from Sadao, Thailand","batch23/prathanphon/59879777_097_Standing_Crowned_Buddha,_16c,_Ayutthaya_(35122825211).jpg"
"59879782","prathanphon","unresolved:prathanphon:e0b905292faf","text_search","ปางประทานพร พระพุทธรูป","File:100 Standing Crowned Buddha, 17c, Ayutthaya (35122819481).jpg","https://commons.wikimedia.org/wiki/File:100_Standing_Crowned_Buddha,_17c,_Ayutthaya_(35122819481).jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/100_Standing_Crowned_Buddha%2C_17c%2C_Ayutthaya_%2835122819481%29.jpg/1920px-100_Standing_Crowned_Buddha%2C_17c%2C_Ayutthaya_%2835122819481%29.jpg","images/prathanphon/59879782_100_Standing_Crowned_Buddha,_17c,_Ayutthaya_(35122819481).jpg","21ce6f543f55f1bab400697966af1974c3c2a5df","2028","5977","CC BY 2.0","Photo Dharma from Sadao, Thailand","batch23/prathanphon/59879782_100_Standing_Crowned_Buddha,_17c,_Ayutthaya_(35122819481).jpg"
"62498678","prathanphon","unresolved:prathanphon:b8784bb98f66","text_search","ปางประทานพร พระพุทธรูป","File:Standing Buddha Guimet MA8146 n02.jpg","https://commons.wikimedia.org/wiki/File:Standing_Buddha_Guimet_MA8146_n02.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Standing_Buddha_Guimet_MA8146_n02.jpg/1920px-Standing_Buddha_Guimet_MA8146_n02.jpg","images/prathanphon/62498678_Standing_Buddha_Guimet_MA8146_n02.jpg","a720e539eeac9f9bb4421c29eb40599a46b5a751","4531","6789","Public domain","Marie-Lan Nguyen","batch23/prathanphon/62498678_Standing_Buddha_Guimet_MA8146_n02.jpg"
"62498679","prathanphon","unresolved:prathanphon:6171d3828aed","text_search","ปางประทานพร พระพุทธรูป","File:Standing Buddha Guimet MA8146 n01.jpg","https://commons.wikimedia.org/wiki/File:Standing_Buddha_Guimet_MA8146_n01.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Standing_Buddha_Guimet_MA8146_n01.jpg/1920px-Standing_Buddha_Guimet_MA8146_n01.jpg","images/prathanphon/62498679_Standing_Buddha_Guimet_MA8146_n01.jpg","34087d644d8daf9fb9ed9b7091d3e8825959e81c","4754","7125","Public domain","Marie-Lan Nguyen","batch23/prathanphon/62498679_Standing_Buddha_Guimet_MA8146_n01.jpg"
"62877062","prathanphon","unresolved:prathanphon:53a2e555f68a","text_search","ปางประทานพร พระพุทธรูป","File:Standing Buddha in Dehradun.jpg","https://commons.wikimedia.org/wiki/File:Standing_Buddha_in_Dehradun.jpg","https://upload.wikimedia.org/wikipedia/commons/0/0b/Standing_Buddha_in_Dehradun.jpg","images/prathanphon/62877062_Standing_Buddha_in_Dehradun.jpg","55c22111c69295e4063dc1b99430161a01bfb5be","1200","1600","CC BY-SA 4.0","Saptarshi Kayal","batch23/prathanphon/62877062_Standing_Buddha_in_Dehradun.jpg"
"82984471","prathanphon","unresolved:prathanphon:02a092f4f6ac","text_search","ปางประทานพร พระพุทธรูป","File:Standing Buddha in Pyi Lone Chamtha Pagoda.jpg","https://commons.wikimedia.org/wiki/File:Standing_Buddha_in_Pyi_Lone_Chamtha_Pagoda.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Standing_Buddha_in_Pyi_Lone_Chamtha_Pagoda.jpg/1920px-Standing_Buddha_in_Pyi_Lone_Chamtha_Pagoda.jpg","images/prathanphon/82984471_Standing_Buddha_in_Pyi_Lone_Chamtha_Pagoda.jpg","874072d8683f13e60e1aba2ebd67aa5b2916dff9","3888","5184","CC BY-SA 4.0","Christophe95","batch23/prathanphon/82984471_Standing_Buddha_in_Pyi_Lone_Chamtha_Pagoda.jpg"
"86235111","prathanphon","unresolved:prathanphon:e76aeb37ca53","text_search","ปางประทานพร พระพุทธรูป","File:Standing Buddha statue.jpg","https://commons.wikimedia.org/wiki/File:Standing_Buddha_statue.jpg","https://upload.wikimedia.org/wikipedia/commons/8/8d/Standing_Buddha_statue.jpg","images/prathanphon/86235111_Standing_Buddha_statue.jpg","bae127d6d59c83e73415b69ebb107b137fc38636","720","720","CC BY-SA 4.0","Sona Shrestha","batch23/prathanphon/86235111_Standing_Buddha_statue.jpg"
"95210557","prathanphon","unresolved:prathanphon:3fe0d72fab3f","text_search","ปางประทานพร พระพุทธรูป","File:Standing Buddha Guimet MA6284.jpg","https://commons.wikimedia.org/wiki/File:Standing_Buddha_Guimet_MA6284.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Standing_Buddha_Guimet_MA6284.jpg/1920px-Standing_Buddha_Guimet_MA6284.jpg","images/prathanphon/95210557_Standing_Buddha_Guimet_MA6284.jpg","f43aed215ceff2f0473cbd13610fbff1cb7929dc","4000","6000","Public domain","Marie-Lan Nguyen","batch23/prathanphon/95210557_Standing_Buddha_Guimet_MA6284.jpg"
"98518484","prathanphon","unresolved:prathanphon:30e6f0118b93","text_search","ปางประทานพร พระพุทธรูป","File:Bagan, Myanmar, Standing Buddha in Ananda Temple.jpg","https://commons.wikimedia.org/wiki/File:Bagan,_Myanmar,_Standing_Buddha_in_Ananda_Temple.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Bagan%2C_Myanmar%2C_Standing_Buddha_in_Ananda_Temple.jpg/1920px-Bagan%2C_Myanmar%2C_Standing_Buddha_in_Ananda_Temple.jpg","images/prathanphon/98518484_Bagan,_Myanmar,_Standing_Buddha_in_Ananda_Temple.jpg","7bad22e5c846b25823f795ad1bb771ebca2ad013","4000","3000","CC BY 4.0","Vyacheslav Argenberg","batch23/prathanphon/98518484_Bagan,_Myanmar,_Standing_Buddha_in_Ananda_Temple.jpg"
"101612289","prathanphon","unresolved:prathanphon:40026761056b","text_search","ปางประทานพร พระพุทธรูป","File:Standing Buddha Varanasi.jpg","https://commons.wikimedia.org/wiki/File:Standing_Buddha_Varanasi.jpg","https://upload.wikimedia.org/wikipedia/commons/a/ac/Standing_Buddha_Varanasi.jpg","images/prathanphon/101612289_Standing_Buddha_Varanasi.jpg","ce64ff2435d16b3bdcba4752445d211c61e3aa3d","810","1440","CC BY-SA 4.0","Captainvyom20","batch23/prathanphon/101612289_Standing_Buddha_Varanasi.jpg"
"146898245","prathanphon","unresolved:prathanphon:d6a3256f29af","text_search","ปางประทานพร พระพุทธรูป","File:042 Standing Buddha in Bronze, Brahmavihara Monastery, Melaka, Malaysia, photograph by Anandajoti Bhikkhu.jpg","https://commons.wikimedia.org/wiki/File:042_Standing_Buddha_in_Bronze,_Brahmavihara_Monastery,_Melaka,_Malaysia,_photograph_by_Anandajoti_Bhikkhu.jpg","https://upload.wikimedia.org/wikipedia/commons/e/e9/042_Standing_Buddha_in_Bronze%2C_Brahmavihara_Monastery%2C_Melaka%2C_Malaysia%2C_photograph_by_Anandajoti_Bhikkhu.jpg","images/prathanphon/146898245_042_Standing_Buddha_in_Bronze,_Brahmavihara_Monastery,_Melaka,_Malaysia,_photograph_by_Anandajoti_Bh.jpg","8fadef7ed966e61082ac0af9d8ede881ee3394c0","1662","5461","CC BY-SA 4.0","Anandajoti","batch23/prathanphon/146898245_042_Standing_Buddha_in_Bronze,_Brahmavihara_Monastery,_Melaka,_Malaysia,_photograph_by_Anandajoti_Bh.jpg"
"178765263","prathanphon","unresolved:prathanphon:b09d77b0decd","text_search","ปางประทานพร พระพุทธรูป","File:Sandstone standing Buddha, British Museum 01.jpg","https://commons.wikimedia.org/wiki/File:Sandstone_standing_Buddha,_British_Museum_01.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Sandstone_standing_Buddha%2C_British_Museum_01.jpg/1920px-Sandstone_standing_Buddha%2C_British_Museum_01.jpg","images/prathanphon/178765263_Sandstone_standing_Buddha,_British_Museum_01.jpg","7920195fb5d968955ade0f806190923fb66c2e0b","2666","4749","CC0","14GTR","batch23/prathanphon/178765263_Sandstone_standing_Buddha,_British_Museum_01.jpg"
"178765264","prathanphon","unresolved:prathanphon:42f663c756c2","text_search","ปางประทานพร พระพุทธรูป","File:Sandstone standing Buddha, British Museum 02.jpg","https://commons.wikimedia.org/wiki/File:Sandstone_standing_Buddha,_British_Museum_02.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Sandstone_standing_Buddha%2C_British_Museum_02.jpg/1920px-Sandstone_standing_Buddha%2C_British_Museum_02.jpg","images/prathanphon/178765264_Sandstone_standing_Buddha,_British_Museum_02.jpg","c65df5f3d527048936a7504cb252941ad51dad91","2568","4462","CC0","14GTR","batch23/prathanphon/178765264_Sandstone_standing_Buddha,_British_Museum_02.jpg"
